ens,unet,fold,Nummer,mean,count,Neun_Area,Kondition,Group,Area,cfos_per_area,cfos_per_area_ctrl,mean_ctrl,norm_cfos_per_area,norm_mean_intensity
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_4.0021.h5,fold_4,1044,0.28785307396499704,480,489765,Ret,1,PVT,0.0009800618664053168,0.00046799313248051597,0.2015110815329931,2.0941800175798946,1.428472676416395
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_4.0021.h5,fold_4,1045,0.3022483510470787,403,542706,Ret,1,PVT,0.0007425751696130133,0.00046799313248051597,0.2015110815329931,1.586722364230268,1.499909328795856
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_4.0021.h5,fold_4,1046,0.34907797812563846,383,423768,Ret,1,PVT,0.0009037964169073644,0.00046799313248051597,0.2015110815329931,1.9312172640588745,1.732301645497766
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_4.0021.h5,fold_4,1047,0.29514003937546734,367,461626,Ret,1,PVT,0.0007950158786550151,0.00046799313248051597,0.2015110815329931,1.6987768056363821,1.4646342877532743
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_4.0021.h5,fold_4,1048,0.5176196143252154,600,418740,Ret,1,PVT,0.001432870038687491,0.00046799313248051597,0.2015110815329931,3.061733045296655,2.5686905672255365
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1025,0.18014086905244414,243,542602,Ext,0,PVT,0.00044784206471778576,0.000507837924172417,0.1971748759705908,0.8818602223290005,0.9136096481141577
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1026,0.16352028926524423,178,487431,Ext,0,PVT,0.00036517989212832177,0.000507837924172417,0.1971748759705908,0.7190874780047716,0.8293160498279393
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1027,0.15831441855536305,174,434768,Ext,0,PVT,0.00040021344717182497,0.000507837924172417,0.1971748759705908,0.7880731787095675,0.8029137473831914
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1028,0.1558068862094226,132,411901,Ext,0,PVT,0.00032046535453907613,0.000507837924172417,0.1971748759705908,0.6310386430105884,0.7901964458832049
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1029,0.13131807171479307,31,449586,Ext,0,PVT,6.895232502791458e-05,0.000507837924172417,0.1971748759705908,0.1357762422731242,0.6659979932452426
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1030,0.13778296289839206,45,339907,Ext,0,PVT,0.0001323891535037525,0.000507837924172417,0.1971748759705908,0.2606917427828899,0.6987855943621478
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1031,0.22412181749711704,292,442412,Ret,1,PVT,0.0006600182635190727,0.000507837924172417,0.1971748759705908,1.2996632037566944,1.1366651881680172
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1032,0.21972753367037315,253,412109,Ret,1,PVT,0.0006139152505769105,0.000507837924172417,0.1971748759705908,1.2088802772604257,1.1143789622727904
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1033,0.19446871212858852,302,511700,Ret,1,PVT,0.0005901895641977721,0.000507837924172417,0.1971748759705908,1.1621612646585169,0.986275311047205
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1034,0.19697072362065113,367,641083,Ret,1,PVT,0.0005724687754939688,0.000507837924172417,0.1971748759705908,1.1272666893219436,0.9989646127634937
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1035,0.1998702407756526,339,553625,Ret,1,PVT,0.0006123278392413638,0.000507837924172417,0.1971748759705908,1.2057544545126788,1.013669920124427
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1036,0.21306268027695374,307,471379,Ret,1,PVT,0.0006512806043544579,0.000507837924172417,0.1971748759705908,1.2824575978956239,1.080577224801869
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1037,0.2399671882802427,369,476173,Ext,0,PVT,0.0007749284398737434,0.000507837924172417,0.1971748759705908,1.5259365301175223,1.2170272054135056
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1038,0.23346278949074017,420,450011,Ext,0,PVT,0.0009333105190762003,0.000507837924172417,0.1971748759705908,1.8378117794119888,1.1840392359397849
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1039,0.2821910208713043,476,516728,Ext,0,PVT,0.0009211809694849128,0.000507837924172417,0.1971748759705908,1.8139270929521225,1.4311712863123287
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1040,0.2066149017507543,318,385068,Ext,0,PVT,0.0008258281654149397,0.000507837924172417,0.1971748759705908,1.626164817762923,1.047876412923782
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1041,0.24159816470690126,244,418636,Ext,0,PVT,0.0005828452402564519,0.000507837924172417,0.1971748759705908,1.1476993200266963,1.225298930797534
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1042,0.23538094885148766,152,473639,Ext,0,PVT,0.0003209195188740792,0.000507837924172417,0.1971748759705908,0.6319329526188029,1.193767449797181
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1043,0.26744942384466575,426,466784,Ret,1,PVT,0.0009126276821827655,0.000507837924172417,0.1971748759705908,1.797084539658991,1.3564072122685478
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1044,0.2901933827646022,495,489765,Ret,1,PVT,0.001010688799730483,0.000507837924172417,0.1971748759705908,1.9901798420776118,1.4717563854731948
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1045,0.2997029607267456,418,542706,Ret,1,PVT,0.0007702144439162272,0.000507837924172417,0.1971748759705908,1.5166540489692342,1.5199855420294377
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1046,0.3432707229580027,418,423768,Ret,1,PVT,0.0009863887787657398,0.000507837924172417,0.1971748759705908,1.942329888759645,1.7409455503306746
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1047,0.2990335287912064,383,461626,Ret,1,PVT,0.0008296759714574136,0.000507837924172417,0.1971748759705908,1.6337416564733136,1.516590424207028
ens_f27c,f27c_sc_cyc_mue_cFOS_staple_5.0010.h5,fold_5,1048,0.49533269986997963,662,418740,Ret,1,PVT,0.001580933276018532,0.000507837924172417,0.1971748759705908,3.11306659224959,2.5121491641960505
ens_p27,ens_p27,bin_average,1025,0.19288072519342236,254,542602,Ext,0,PVT,0.0004681147507749695,0.00046980450182258483,0.21516426203167546,0.9964032889402719,0.896434767429116
ens_p27,ens_p27,bin_average,1026,0.17619981719537578,179,487431,Ext,0,PVT,0.00036723146455600893,0.00046980450182258483,0.21516426203167546,0.7816686794855124,0.8189083797263529
ens_p27,ens_p27,bin_average,1027,0.172002078231715,175,434768,Ext,0,PVT,0.0004025135244544217,0.00046980450182258483,0.21516426203167546,0.8567681299197626,0.7993989178667305
ens_p27,ens_p27,bin_average,1028,0.16980053607294063,131,411901,Ext,0,PVT,0.0003180375867016589,0.00046980450182258483,0.21516426203167546,0.6769572991911461,0.7891670041744357
ens_p27,ens_p27,bin_average,1029,0.13816757639281166,35,449586,Ext,0,PVT,7.784939922506484e-05,0.00046980450182258483,0.21516426203167546,0.16570594560727217,0.6421492820795272
ens_p27,ens_p27,bin_average,1030,0.1462768039141936,48,339907,Ext,0,PVT,0.00014121509707066933,0.00046980450182258483,0.21516426203167546,0.3005826817811066,0.6798378249853566
ens_p27,ens_p27,bin_average,1031,0.2391049291228916,302,442412,Ret,1,PVT,0.000682621628708082,0.00046980450182258483,0.21516426203167546,1.4529908207773297,1.1112669309724479
ens_p27,ens_p27,bin_average,1032,0.23228281081713936,265,412109,Ret,1,PVT,0.0006430337604856968,0.00046980450182258483,0.21516426203167546,1.3687262637779694,1.0795603722654639
ens_p27,ens_p27,bin_average,1033,0.21090462803244808,309,511700,Ret,1,PVT,0.0006038694547586477,0.00046980450182258483,0.21516426203167546,1.285363278589209,0.9802028740321184
ens_p27,ens_p27,bin_average,1034,0.20621444787210474,384,641083,Ret,1,PVT,0.0005989864026966867,0.00046980450182258483,0.21516426203167546,1.2749694827804898,0.9584047365716656
ens_p27,ens_p27,bin_average,1035,0.21150715078609467,350,553625,Ret,1,PVT,0.0006321968841724994,0.00046980450182258483,0.21516426203167546,1.3456594854240878,0.9830031659949067
ens_p27,ens_p27,bin_average,1036,0.22543093229047306,322,471379,Ret,1,PVT,0.0006831021322545128,0.00046980450182258483,0.21516426203167546,1.4540135941747039,1.0477154995994928
ens_p27,ens_p27,bin_average,1037,0.27613856518928287,271,476173,Ext,0,PVT,0.0005691208867365432,0.00046980450182258483,0.21516426203167546,1.2113993895943207,1.2833849012929064
ens_p27,ens_p27,bin_average,1038,0.2553974079188576,374,450011,Ext,0,PVT,0.0008310907955583308,0.00046980450182258483,0.21516426203167546,1.7690141161571515,1.186988050465645
ens_p27,ens_p27,bin_average,1039,0.31151674652293854,408,516728,Ext,0,PVT,0.0007895836881299252,0.00046980450182258483,0.21516426203167546,1.680664372237328,1.447808960379668
ens_p27,ens_p27,bin_average,1040,0.2228106952458365,324,385068,Ext,0,PVT,0.0008414098289133348,0.00046980450182258483,0.21516426203167546,1.790978642497303,1.035537654543371
ens_p27,ens_p27,bin_average,1041,0.26376049146527397,227,418636,Ext,0,PVT,0.0005422371702385844,0.00046980450182258483,0.21516426203167546,1.154176190596302,1.225856417672394
ens_p27,ens_p27,bin_average,1042,0.257019701037457,137,473639,Ext,0,PVT,0.0002892498295115056,0.00046980450182258483,0.21516426203167546,0.6156812639925209,1.194527839384497
ens_p27,ens_p27,bin_average,1043,0.2849299125613948,431,466784,Ret,1,PVT,0.0009233392746966477,0.00046980450182258483,0.21516426203167546,1.9653691506032738,1.3242436725828046
ens_p27,ens_p27,bin_average,1044,0.30754341639266347,485,489765,Ret,1,PVT,0.0009902708441803722,0.00046980450182258483,0.21516426203167546,2.107836004845978,1.4293424637005396
ens_p27,ens_p27,bin_average,1045,0.3192484163656825,412,542706,Ret,1,PVT,0.0007591587341949416,0.00046980450182258483,0.21516426203167546,1.6159034901747864,1.4837427616984287
