subarea,ens,unet,fold,type,grp_mean_1,grp_mean_2,grp_median_1,grp_median_2,grp_std_1,grp_std_2,anova_ok,U_mwu1_vs_2,eta^2_mwu1_vs_2,p_mwu1_vs_2,c_mwu1_vs_2,c0.01_mwu1_vs_2,c0.001_mwu1_vs_2,mwu1_vs_2,eta^2_aov1_vs_2,p_aov1_vs_2,c_aov1_vs_2,aov1_vs_2,ens_clean,valid,models_clean,initialization
Secret,ens_f27b,f27b_sc_cyc_wue_02_Parv_staple_4.0017.h5,4,norm_cfos_per_area,0.9999999999999998,0.4630186125835155,1.0222221006722627,0.3717910767363496,0.678634418247692,0.3203442393711002,False,218.0,0.1467936507936508,0.024438944041354084,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.195,0.007871514047837744,0.1114522295797615,1,wue2_consensus2,yes,model4, from scratch
Secret,ens_f27b,f27b_sc_cyc_wue_02_Parv_staple_5.0006.h5,5,norm_cfos_per_area,0.9999999999999998,0.48643625526484857,1.0196826481391932,0.5483436253343941,0.6542677818568927,0.3295896111757835,False,220.0,0.15555555555555559,0.02052189670592501,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.19,0.008910835554642609,0.1114522295797615,1,wue2_consensus2,yes,model5, from scratch
Secret,ens_f27c,ens_f27c,e,norm_cfos_per_area,1.0,0.4797818364221861,0.986803469612872,0.5310859975737988,0.6685955659986811,0.32369294561854006,False,220.0,0.15555555555555559,0.02052189670592501,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.189,0.00908062755343728,0.1114522295797615,1,wue2_consensus3,yes,ensemble, from scratch
Secret,ens_f27c,f27c_sc_cyc_wue_02_Parv_staple_1.0008.h5,1,norm_cfos_per_area,1.0000000000000002,0.53229006520667,0.9376169496649908,0.6945330741083545,0.6759670994953176,0.36419043694046793,False,213.0,0.12600000000000003,0.037220850379772664,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.151,0.021038274380069756,0.1114522295797615,1,wue2_consensus3,yes,model1, from scratch
Secret,ens_f27c,f27c_sc_cyc_wue_02_Parv_staple_2.0014.h5,2,norm_cfos_per_area,1.0,0.430269606104234,0.9627432588927674,0.3285908577771389,0.7087522460441593,0.3107768536271249,False,218.0,0.1467936507936508,0.02444894531008939,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.203,0.0065457263496825424,0.1114522295797615,1,wue2_consensus3,yes,model2, from scratch
Secret,ens_f27c,f27c_sc_cyc_wue_02_Parv_staple_3.0005.h5,3,norm_cfos_per_area,0.9999999999999997,0.6097182021254756,1.0191095975534383,0.8415434448295744,0.5988932277570163,0.397464580421891,False,213.0,0.12600000000000003,0.03719427493811163,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.126,0.036113504600487345,0.1114522295797615,1,wue2_consensus3,yes,model3, from scratch
Secret,ens_f27c,f27c_sc_cyc_wue_02_Parv_staple_4.0024.h5,4,norm_cfos_per_area,1.0,0.4578877341579131,0.9619151292770283,0.3814101293231936,0.647940226546529,0.3145309179949491,False,223.0,0.16917460317460314,0.015663353642897587,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.212,0.0053781267115904354,0.1114522295797615,1,wue2_consensus3,yes,model4, from scratch
Secret,ens_f27c,f27c_sc_cyc_wue_02_Parv_staple_5.0005.h5,5,norm_cfos_per_area,1.0,0.6296456143039367,0.9647058518138553,0.6979345846189269,0.6235551589716033,0.41255104037719864,True,205.0,0.09603174603174604,0.06926816867681455,0.1097559663055464,0.18956847431489185,0.30935903344750665,0,0.107,0.054616530537311025,0.1114522295797615,0,wue2_consensus3,yes,model5, from scratch
Secret,ens_p27a,ens_p27a,e,norm_cfos_per_area,1.0000000000000002,0.37132269859313477,0.8887899267927191,0.34986575325547614,0.7848770681344175,0.2712529312801643,False,216.0,0.13828571428571432,0.029011271514191837,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.21,0.005616667509529126,0.1114522295797615,1,wue2_consensus4,yes,ensemble,fine-tuned
Secret,ens_p27a,p27a_sc_cyc_wue_02_Parv_staple_1.0024.h5,1,norm_cfos_per_area,1.0,0.4202914727630341,0.944893589911263,0.34907772469596565,0.7889000210523974,0.29341670650463275,False,212.0,0.12203174603174607,0.04035042248845472,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.181,0.010827228442656807,0.1114522295797615,1,wue2_consensus4,yes,model1,fine-tuned
Secret,ens_p27a,p27a_sc_cyc_wue_02_Parv_staple_2.0014.h5,2,norm_cfos_per_area,0.9999999999999998,0.39834718101906347,0.9409128600691605,0.3114431429688068,0.8184094491174225,0.3074901908159104,False,210.5,0.11619841269841268,0.045470018975325134,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.181,0.010864093495050279,0.1114522295797615,1,wue2_consensus4,yes,model2,fine-tuned
Secret,ens_p27a,p27a_sc_cyc_wue_02_Parv_staple_3.0023.h5,3,norm_cfos_per_area,1.0000000000000002,0.3413270814441153,0.9170096655280904,0.3249528647664533,0.7965953561968893,0.26715141115905555,False,224.0,0.17384126984126985,0.014278815250872413,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.222,0.004308629996585756,0.1114522295797615,1,wue2_consensus4,yes,model3,fine-tuned
Secret,ens_p27a,p27a_sc_cyc_wue_02_Parv_staple_4.0026.h5,4,norm_cfos_per_area,1.0,0.35484986656978923,0.9700061122674274,0.3247466081970656,0.7388531686714396,0.2606544015127512,False,225.0,0.17857142857142858,0.013009568452902598,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.24,0.002843178460108036,0.1114522295797615,1,wue2_consensus4,yes,model4,fine-tuned
Secret,ens_p27a,p27a_sc_cyc_wue_02_Parv_staple_5.0023.h5,5,norm_cfos_per_area,1.0,0.39907522698751874,1.036426908179604,0.3098455506542472,0.7611213887937174,0.29294813677881637,False,216.0,0.13828571428571432,0.029011271514191837,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.202,0.006717624991352301,0.1114522295797615,1,wue2_consensus4,yes,model5,fine-tuned
Secret,ens_p27b,ens_p27b,e,norm_cfos_per_area,1.0,0.38261267505627455,0.919425492548223,0.379400126906793,0.7713655660535897,0.2827363850234672,False,215.5,0.13619841269841265,0.03024870311395473,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.208,0.0058670404843974575,0.1114522295797615,1,wue2_consensus5,yes,ensemble,fine-tuned
Secret,ens_p27b,p27b_sc_cyc_wue_02_Parv_staple_1.0024.h5,1,norm_cfos_per_area,0.9999999999999998,0.41380073016418906,0.9298023825649995,0.3696888814756614,0.7645853164466636,0.29124169497359736,False,215.5,0.13619841269841265,0.03024870311395473,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.193,0.008231132759381468,0.1114522295797615,1,wue2_consensus5,yes,model1,fine-tuned
Secret,ens_p27b,p27b_sc_cyc_wue_02_Parv_staple_2.0020.h5,2,norm_cfos_per_area,1.0,0.36425403867582834,0.9484375457827694,0.3392204808296692,0.8021410095984528,0.2782600034413563,False,217.5,0.14464285714285716,0.025516665799517876,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.207,0.0060953033183840915,0.1114522295797615,1,wue2_consensus5,yes,model2,fine-tuned
