subarea,ens,unet,fold,type,grp_mean_1,grp_mean_2,grp_mean_3,grp_median_1,grp_median_2,grp_median_3,grp_std_1,grp_std_2,grp_std_3,anova_ok,U_kwa_all,eta^2_kwa_all,p_kwa_all,kwa_all,c_kwa_all,eta^2_aov_all,p_aov_all,aov_all,c_aov_all,U_mwu1_vs_2,eta^2_mwu1_vs_2,p_mwu1_vs_2,c_mwu1_vs_2,c0.01_mwu1_vs_2,c0.001_mwu1_vs_2,mwu1_vs_2,eta^2_aov1_vs_2,p_aov1_vs_2,c_aov1_vs_2,aov1_vs_2,U_mwu1_vs_3,eta^2_mwu1_vs_3,p_mwu1_vs_3,c_mwu1_vs_3,c0.01_mwu1_vs_3,c0.001_mwu1_vs_3,mwu1_vs_3,eta^2_aov1_vs_3,p_aov1_vs_3,c_aov1_vs_3,aov1_vs_3,U_mwu2_vs_3,eta^2_mwu2_vs_3,p_mwu2_vs_3,c_mwu2_vs_3,c0.01_mwu2_vs_3,c0.001_mwu2_vs_3,mwu2_vs_3,eta^2_aov2_vs_3,p_aov2_vs_3,c_aov2_vs_3,aov2_vs_3,ens_clean,valid,models_clean,initialization
BLA,ens_x0,sc_cyca_cFOS_staple_1.0010.h5,1,norm_cfos_per_area,0.9999999999999998,1.2896545664025232,0.5679286915206483,1.1033730853715087,1.016523927899373,0.26846281436492064,0.7366156435878031,0.5580127272527091,0.5619135983231839,False,3.3286153846153894,0.06039160839160861,0.1893216814788694,0,0.18143020668672633,0.164,0.1400860595671659,0,0.2384041903808527,37.0,0.048285714285714286,0.3447042220069576,0.28655696409695314,0.43076979610177035,0.6436565847809615,0,0.052,0.33473163550239526,0.2789930525945598,0,34.0,0.08100000000000002,0.29786016754980615,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.092,0.2719569813644397,0.367094137707543,0,39.0,0.196,0.09824834872949126,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.299,0.03481417716858441,0.367094137707543,0,wue1_consensus1,no,model1,frozen
BLA,ens_x0,sc_cyca_cFOS_staple_2.0012.h5,2,norm_cfos_per_area,1.0,2.3011142276615173,1.2772874924557047,1.1519704836966125,2.325222351389617,1.2654424906135293,0.49974200181016326,0.6750343045418742,0.8276457565990912,True,11.126769230769241,0.41485314685314734,0.0038357717900153456,1,0.18143020668672633,0.498,0.000508492049762466,1,0.2384041903808527,7.0,0.5282857142857141,0.0013149446697132139,0.28655696409695314,0.43076979610177035,0.6436565847809615,2,0.571,0.0001156201978431179,0.2789930525945598,2,20.0,0.02499999999999999,0.5815410024314953,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.049,0.42847060336548126,0.367094137707543,0,41.0,0.25599999999999995,0.05764939242959465,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.338,0.022996674252454788,0.367094137707543,0,wue1_consensus1,no,model2,frozen
BLA,ens_x0,sc_cyca_cFOS_staple_3.0008.h5,3,norm_cfos_per_area,1.0,1.7149430803725536,1.386486844862026,0.9623233948514114,1.7218442487028236,1.696210636211202,0.26886102154525626,0.38463641966121487,0.5462595025319918,True,11.414769230769238,0.42794405594405627,0.003321347797325419,1,0.18143020668672633,0.446,0.001501523357569422,1,0.2384041903808527,4.0,0.6045714285714285,0.0005828399431792743,0.28655696409695314,0.43076979610177035,0.6436565847809615,2,0.563,0.0001379918327024087,0.2789930525945598,2,14.0,0.121,0.19844930359201252,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.213,0.08365838244178161,0.367094137707543,0,33.0,0.06399999999999999,0.35832646674888025,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.125,0.196746304487549,0.367094137707543,0,wue1_consensus1,no,model3,frozen
BLA,ens_x0,sc_cyca_cFOS_staple_4.0010.h5,4,norm_cfos_per_area,1.0,2.040964491394857,1.41614212887606,1.049156054089512,1.9903043882407756,1.4500848829901654,0.43541741469135814,0.7836454802491019,0.6874509212471388,True,8.3723076923077,0.28965034965035,0.015204651987365394,1,0.18143020668672633,0.374,0.005738370383785314,1,0.2384041903808527,12.0,0.4125714285714285,0.004586392080253494,0.28655696409695314,0.43076979610177035,0.6436565847809615,2,0.428,0.001744435560364481,0.2789930525945598,2,17.0,0.06399999999999999,0.35832646674888025,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.138,0.17227945818279222,0.367094137707543,0,36.0,0.121,0.19844930359201252,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.149,0.15490087253541815,0.367094137707543,0,wue1_consensus1,no,model4,frozen
BLA,ens_x0c,ens_x0c,e,norm_cfos_per_area,1.0,1.235388187606875,1.5223116125265885,0.7235770072820371,1.1974911213470145,1.1272834699514644,0.8883488859734414,0.338622103560324,0.670007946721929,False,7.508307692307696,0.25037762237762257,0.023420259369943384,1,0.18143020668672633,0.086,0.37280555604155624,0,0.2384041903808527,18.0,0.2925714285714285,0.017257456083119765,0.28655696409695314,0.43076979610177035,0.6436565847809615,0,0.033,0.44382842428765334,0.2789930525945598,0,8.0,0.2889999999999999,0.043297465779303324,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.093,0.2698152319332025,0.367094137707543,0,21.0,0.015999999999999997,0.6681701611064071,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.088,0.281658253888555,0.367094137707543,0,wue1_consensus2,no,ensemble,frozen
BLA,ens_x0c,sc_cycc3_cFOS_staple_1.0012.h5,1,norm_cfos_per_area,0.9999999999999997,1.1961791381449314,0.7501320517633491,0.6658093250649755,1.0560107758402855,0.9666791584719009,0.9095213012244423,0.44247162438093224,0.42426741153018743,False,3.153230769230774,0.052419580419580634,0.2066734258096443,0,0.18143020668672633,0.064,0.48412395067052155,0,0.2384041903808527,28.0,0.13828571428571426,0.10410988966022681,0.28655696409695314,0.43076979610177035,0.6436565847809615,0,0.02,0.5473138612720249,0.2789930525945598,0,25.0,0.0,0.9511702692969356,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.025,0.5746964088077053,0.367094137707543,0,35.0,0.09999999999999996,0.24462360512698333,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.211,0.08509627019196711,0.367094137707543,0,wue1_consensus2,no,model1,frozen
BLA,ens_x0c,sc_cycc3_cFOS_staple_2.0012.h5,2,norm_cfos_per_area,0.9999999999999998,1.0239425874160895,1.4081861889017429,0.6310676034769503,0.9677992971335756,0.9977720963921327,0.9480824419972291,0.30410296084889926,0.6666064007842765,False,5.285538461538479,0.14934265734265814,0.07116392710250853,0,0.18143020668672633,0.056,0.5325228578279637,0,0.2384041903808527,27.0,0.15114285714285713,0.08897301170181328,0.28655696409695314,0.43076979610177035,0.6436565847809615,0,0.0,0.9402236077032491,0.2789930525945598,0,10.0,0.22499999999999992,0.07575268761638222,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.053,0.4078158374153298,0.367094137707543,0,15.0,0.09999999999999996,0.24462360512698333,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.159,0.14142090956859918,0.367094137707543,0,wue1_consensus2,no,model2,frozen
BLA,ens_x0c,sc_cycc3_cFOS_staple_3.0009.h5,3,norm_cfos_per_area,1.0000000000000002,1.9010658157429734,1.4395085139310826,1.0421508213473991,1.9165457596798419,1.7217103158111962,0.21965851522156873,0.46401957606251676,0.5115551604468319,True,14.673230769230784,0.5760559440559447,0.0006512510291590131,1,0.18143020668672633,0.543,0.00018215004653577709,1,0.2384041903808527,2.0,0.6582857142857143,0.00032983852077799353,0.28655696409695314,0.43076979610177035,0.6436565847809615,2,0.631,2.8674129668017077e-05,0.2789930525945598,2,11.0,0.196,0.09824834872949126,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.303,0.033470802215329255,0.367094137707543,0,41.0,0.25599999999999995,0.05764939242959465,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.192,0.10212698243502435,0.367094137707543,0,wue1_consensus2,no,model3,frozen
BLA,ens_x0c,sc_cycc3_cFOS_staple_4.0012.h5,4,norm_cfos_per_area,1.0000000000000002,1.216973636496324,1.5280693420800218,0.7154226134527908,1.206989838670628,1.3009889033783621,0.8986063795964025,0.3810134144266459,0.6865292534908604,False,5.5858407079646115,0.1629927594529369,0.06124210388798022,0,0.18143020668672633,0.082,0.38818730412708713,0,0.2384041903808527,24.5,0.1857857142857143,0.05868668127026371,0.28655696409695314,0.43076979610177035,0.6436565847809615,0,0.027,0.49106711766027966,0.2789930525945598,0,9.0,0.25599999999999995,0.05764939242959465,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.092,0.2712508227263125,0.367094137707543,0,20.0,0.02499999999999999,0.5815410024314953,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.092,0.27234707099046906,0.367094137707543,0,wue1_consensus2,no,model4,frozen
BLA,ens_x0d,ens_x0d,e,norm_cfos_per_area,1.0,1.252994837985757,1.4947907970894387,0.6936238220755313,1.1927672103899627,1.262992773429001,0.8077385853130504,0.37224602236114057,0.7931855138597371,False,5.76369230769231,0.17107692307692315,0.05603122502859064,0,0.18143020668672633,0.082,0.3894115900484752,0,0.2384041903808527,21.0,0.2402857142857143,0.031209012771740218,0.28655696409695314,0.43076979610177035,0.6436565847809615,0,0.043,0.38024143554750744,0.2789930525945598,0,11.0,0.196,0.09824834872949126,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.089,0.28110443765944815,0.367094137707543,0,21.0,0.015999999999999997,0.6681701611064071,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.049,0.4267463490609831,0.367094137707543,0,wue1_consensus3,no,ensemble,frozen
BLA,ens_x0d,sc_cycd4_cFOS_staple_1.0011.h5,1,norm_cfos_per_area,0.9999999999999998,1.7610021786834646,1.7055326800863049,0.9823033473833218,1.6451933568636,1.5978672333753927,0.6761863389313593,0.6167220737448889,0.49287188332115567,False,6.230769230769241,0.19230769230769276,0.04436144177290644,1,0.18143020668672633,0.281,0.026735971248814702,1,0.2384041903808527,20.0,0.2571428571428572,0.025748080821108063,0.28655696409695314,0.43076979610177035,0.6436565847809615,0,0.278,0.017009068090201026,0.2789930525945598,0,10.0,0.22499999999999992,0.07575268761638222,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.246,0.06008582753270348,0.367094137707543,0,25.0,0.0,0.9511702692969356,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.002,0.8644080898390345,0.367094137707543,0,wue1_consensus3,no,model1,frozen
BLA,ens_x0d,sc_cycd4_cFOS_staple_2.0012.h5,2,norm_cfos_per_area,1.0000000000000004,1.62635963417122,1.3951202763221215,0.9186242444598569,1.6360131108590275,1.6067905750436233,0.5342032233291233,0.47250064067594816,0.594270441093623,False,6.7846153846153925,0.21748251748251785,0.033630977333016725,1,0.18143020668672633,0.249,0.042719616827306385,1,0.2384041903808527,14.0,0.3702857142857142,0.00728455700947966,0.28655696409695314,0.43076979610177035,0.6436565847809615,2,0.3,0.012426141472341256,0.2789930525945598,2,16.0,0.08100000000000002,0.29786016754980615,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.116,0.21498306402158854,0.367094137707543,0,29.0,0.015999999999999997,0.6681701611064071,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.05,0.4254137886171021,0.367094137707543,0,wue1_consensus3,no,model2,frozen
BLA,ens_x0d,sc_cycd4_cFOS_staple_3.0011.h5,3,norm_cfos_per_area,1.0,1.2560335550456405,1.4009044814962048,0.8189073707034378,1.1594619749834272,1.2175464607250153,0.7667055474965502,0.5213862568143951,0.8101373774827575,False,3.2547692307692415,0.057034965034965524,0.19644267600768298,0,0.18143020668672633,0.057,0.524738916872505,0,0.2384041903808527,28.0,0.13828571428571426,0.10410988966022681,0.28655696409695314,0.43076979610177035,0.6436565847809615,0,0.041,0.394038823298831,0.2789930525945598,0,15.0,0.09999999999999996,0.24462360512698333,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.063,0.36534431158584507,0.367094137707543,0,20.0,0.02499999999999999,0.5815410024314953,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.014,0.6788849200258389,0.367094137707543,0,wue1_consensus3,no,model3,frozen
BLA,ens_x0d,sc_cycd4_cFOS_staple_4.0011.h5,4,norm_cfos_per_area,1.0,1.9146562891136163,1.4752256812423057,0.9840648087093764,2.042811905969456,1.8020542680033758,0.3478275457420054,0.4890136860891635,0.6164034688646347,True,11.791384615384615,0.44506293706293704,0.002751270957537673,1,0.18143020668672633,0.468,0.0009707317999090291,1,0.2384041903808527,6.0,0.553142857142857,0.0010079762403767444,0.28655696409695314,0.43076979610177035,0.6436565847809615,2,0.563,0.0001373140933467038,0.2789930525945598,2,12.0,0.16899999999999996,0.12578642463894,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.224,0.07480020236212197,0.367094137707543,0,37.0,0.14399999999999993,0.15899590887730153,0.38207595212927087,0.5743597281356938,0.8582087797079487,0,0.149,0.1550740788176163,0.367094137707543,0,wue1_consensus3,no,model4,frozen
