subarea,ens,unet,fold,type,anova_ok,eta^2_kwa_all,p_kwa_all,kwa_all,c_kwa_all,eta^2_aov_all,p_aov_all,aov_all,c_aov_all,eta^2_mwu1_vs_2,p_mwu1_vs_2,c_mwu1_vs_2,c0.01_mwu1_vs_2,c0.001_mwu1_vs_2,mwu1_vs_2,eta^2_aov1_vs_2,p_aov1_vs_2,c_aov1_vs_2,c0.01_aov1_vs_2,c0.001_aov1_vs_2,aov1_vs_2,eta^2_mwu1_vs_3,p_mwu1_vs_3,c_mwu1_vs_3,c0.01_mwu1_vs_3,c0.001_mwu1_vs_3,mwu1_vs_3,eta^2_aov1_vs_3,p_aov1_vs_3,c_aov1_vs_3,c0.01_aov1_vs_3,c0.001_aov1_vs_3,aov1_vs_3,eta^2_mwu2_vs_3,p_mwu2_vs_3,c_mwu2_vs_3,c0.01_mwu2_vs_3,c0.001_mwu2_vs_3,mwu2_vs_3,eta^2_aov2_vs_3,p_aov2_vs_3,c_aov2_vs_3,c0.01_aov2_vs_3,c0.001_aov2_vs_3,aov2_vs_3
CA1,ens_10,ens_10,bin_average,norm_cfos_per_area,False,0.6590554304066519,1.804193699324079e-14,1,0.04291897362481698,0.574,5.598722653690437e-18,1,0.062392958418958665,0.7289202365728902,2.003931329140277e-12,0.08428146002851564,0.12669699885346186,0.18931076022969456,2,0.633,5.486113077421951e-16,0.08377278400683476,0.12323644679460333,0.17840367044734948,2,0.6456759386446885,1.3489333726559657e-10,0.08954905128029786,0.13461556128180324,0.20114268274405048,3,0.696,1.1704402720521102e-17,0.08897077005305631,0.13070246382523082,0.1888340686263021,3,0.010278834894613585,0.4366203303952285,0.09551898803231773,0.14358993203392345,0.2145521949269872,0,0.015,0.35071796259241583,0.0948558128820384,0.13912938083335186,0.20055361697581706,0
CA1,ens_6,ens_6,bin_average,norm_cfos_per_area,False,0.6521608310766936,2.4860936338752883e-14,1,0.04291897362481698,0.5870000000000001,1.3142396282609062e-18,1,0.062392958418958665,0.7162546177891448,3.107475514275216e-12,0.08428146002851564,0.12669699885346186,0.18931076022969456,2,0.645,1.681887739930266e-16,0.08377278400683476,0.12323644679460333,0.17840367044734948,2,0.6483974358974357,1.234053099772396e-10,0.08954905128029786,0.13461556128180324,0.20114268274405048,3,0.7040000000000001,4.801983237675243e-18,0.08897077005305631,0.13070246382523082,0.1888340686263021,3,0.0058548009367681494,0.5583548285248778,0.09551898803231773,0.14358993203392345,0.2145521949269872,0,0.011000000000000001,0.4244100225148168,0.0948558128820384,0.13912938083335186,0.20055361697581706,0
CA1,ens_8,sc_cyc8_cFOS_staple_3.0007.h5,fold_3,norm_cfos_per_area,False,0.5911244299016579,4.247456012827016e-13,1,0.04291897362481698,0.49200000000000005,2.0115848464948524e-14,1,0.062392958418958665,0.6119125639386189,1.1602636571475379e-10,0.08428146002851564,0.12669699885346186,0.18931076022969456,2,0.5589999999999999,2.456934765201254e-13,0.08377278400683476,0.12323644679460333,0.17840367044734948,2,0.634847184065934,1.9223776055648103e-10,0.08954905128029786,0.13461556128180324,0.20114268274405048,3,0.6,5.855857264365013e-14,0.08897077005305631,0.13070246382523082,0.1888340686263021,3,0.008785860655737705,0.4723606675329933,0.09551898803231773,0.14358993203392345,0.2145521949269872,0,0.004,0.6465381581983561,0.0948558128820384,0.13912938083335186,0.20055361697581706,0
CA1,ens_a,sc_cyca_cFOS_staple_3.0008.h5,fold_3,norm_cfos_per_area,False,0.6731327231059631,9.375545628004713e-15,1,0.04291897362481698,0.644,1.3205384285322784e-21,1,0.062392958418958665,0.7365728900255755,1.5374302225762123e-12,0.08428146002851564,0.12669699885346186,0.18931076022969456,2,0.7020000000000001,5.141268126032219e-19,0.08377278400683476,0.12323644679460333,0.17840367044734948,2,0.6703754578754578,6.015578299124987e-11,0.08954905128029786,0.13461556128180324,0.20114268274405048,3,0.743,6.198315940916168e-20,0.08897077005305631,0.13070246382523082,0.1888340686263021,3,0.006765954332552693,0.5288653231943405,0.09551898803231773,0.14358993203392345,0.2145521949269872,0,0.011000000000000001,0.4149347089076933,0.0948558128820384,0.13912938083335186,0.20055361697581706,0
CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,norm_cfos_per_area,False,0.6661869383695538,1.2949844245859148e-14,1,0.04291897362481698,0.584,1.9947229482666388e-18,1,0.062392958418958665,0.7289202365728902,2.003931329140277e-12,0.08428146002851564,0.12669699885346186,0.18931076022969456,2,0.647,1.4694761849293282e-16,0.08377278400683476,0.12323644679460333,0.17840367044734948,2,0.6538576007326007,1.0322549555608742e-10,0.08954905128029786,0.13461556128180324,0.20114268274405048,3,0.6940000000000001,1.3895876664480402e-17,0.08897077005305631,0.13070246382523082,0.1888340686263021,3,0.021695696721311476,0.2569916218766578,0.09551898803231773,0.14358993203392345,0.2145521949269872,0,0.023,0.2518841757033354,0.0948558128820384,0.13912938083335186,0.20055361697581706,0
CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,norm_cfos_per_area,False,0.5733714586599521,9.697163123456712e-13,1,0.04291897362481698,0.489,2.8155858572221403e-14,1,0.062392958418958665,0.5865391446433648,2.803237944987261e-10,0.08428146002851564,0.12669699885346186,0.18931076022969456,2,0.555,3.1270806405933757e-13,0.08377278400683476,0.12323644679460333,0.17840367044734948,2,0.6241100045787545,2.73175502807751e-10,0.08954905128029786,0.13461556128180324,0.20114268274405048,3,0.591,1.2349104817877847e-13,0.08897077005305631,0.13070246382523082,0.1888340686263021,3,0.012309718969555036,0.3942141458323484,0.09551898803231773,0.14358993203392345,0.2145521949269872,0,0.003,0.6799498317579677,0.0948558128820384,0.13912938083335186,0.20055361697581706,0
