ens,unet,fold,Nummer,mean,count,Neun_Area,Kondition,Group,Area,cfos_per_area,cfos_per_area_ctrl,mean_ctrl,norm_cfos_per_area,norm_mean_intensity
ens_a3,p27c_sc_cyc_inns_01_cFOS_staple_4.0016.h5,fold_4,1079,0.10262967548153915,43,350210,Ext,1,BLA,0.00012278347277347877,7.092134067535317e-05,0.056947784590716616,1.7312627144984147,1.8021715193863643
ens_a3,p27c_sc_cyc_inns_01_cFOS_staple_4.0016.h5,fold_4,1080,0.10978901122153809,133,503389,Ext,1,BLA,0.00026420919010943823,7.092134067535317e-05,0.056947784590716616,3.725383468410054,1.9278890655815857
ens_a3,p27c_sc_cyc_inns_01_cFOS_staple_4.0016.h5,fold_4,1081,0.09449539266522283,20,314380,Ext,1,BLA,6.361727845282778e-05,7.092134067535317e-05,0.056947784590716616,0.897011785832417,1.6593339555587745
ens_a3,p27c_sc_cyc_inns_01_cFOS_staple_4.0016.h5,fold_4,1082,0.11114442619648879,14,197036,Ext,1,BLA,7.105300554213443e-05,7.092134067535317e-05,0.056947784590716616,1.001856491509149,1.9516900788201528
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1063,0.03272282592306531,15,409334,Ctrl,0,BLA,3.66448914578315e-05,4.98021338447854e-05,0.06439210053710226,0.7358096657472529,0.5081807496590464
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1064,,0,260641,Ctrl,0,BLA,0.0,4.98021338447854e-05,0.06439210053710226,0.0,
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1065,0.027675457258010402,34,404056,Ctrl,0,BLA,8.41467519353753e-05,4.98021338447854e-05,0.06439210053710226,1.689621416576832,0.4297958449431853
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1066,0.04799361854697578,7,350413,Ctrl,0,BLA,1.997642781517809e-05,4.98021338447854e-05,0.06439210053710226,0.40111590152817816,0.7453339485224931
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1067,0.09864678265672464,1,308418,Ctrl,0,BLA,3.2423529106602077e-06,4.98021338447854e-05,0.06439210053710226,0.06510469854093817,1.5319702546414848
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1068,0.13165823687864375,26,423011,Ctrl,0,BLA,6.146412268238887e-05,4.98021338447854e-05,0.06439210053710226,1.2341664490511495,2.044633360000164
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1069,0.059435873565986064,86,433601,Ctrl,0,BLA,0.00019833902597088106,4.98021338447854e-05,0.06439210053710226,3.982540719821956,0.9230305125974194
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1070,0.07637356804883354,22,411937,Ctrl,0,BLA,5.340622473824881e-05,4.98021338447854e-05,0.06439210053710226,1.0723682022279608,1.1860704560309792
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1071,0.04620916940467482,6,311541,Ctrl,0,BLA,1.9259102333240246e-05,4.98021338447854e-05,0.06439210053710226,0.3867123925505613,0.7176217116577744
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1072,0.05881337255100593,7,324940,Ctrl,0,BLA,2.154243860404998e-05,4.98021338447854e-05,0.06439210053710226,0.43256055395517173,0.9133631619474518
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1073,0.1876978334507055,22,331454,Ext,1,BLA,6.637421784018296e-05,4.98021338447854e-05,0.06439210053710226,1.332758512859038,2.91492018252387
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1074,0.1458495926927649,62,504434,Ext,1,BLA,0.0001229100338200835,4.98021338447854e-05,0.06439210053710226,2.4679672201024165,2.2650230614658615
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1075,0.14490014531384285,85,419427,Ext,1,BLA,0.00020265743502445002,4.98021338447854e-05,0.06439210053710226,4.069252045626345,2.2502782811123305
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1076,0.1611578248323101,59,429324,Ext,1,BLA,0.00013742534775600712,4.98021338447854e-05,0.06439210053710226,2.75942689894193,2.5027576905874054
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1077,0.14423937924225239,17,303620,Ext,1,BLA,5.5991041433370664e-05,4.98021338447854e-05,0.06439210053710226,1.1242699280290633,2.240016679672419
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1078,0.1293809238356902,9,230698,Ext,1,BLA,3.901204171687661e-05,4.98021338447854e-05,0.06439210053710226,0.7833407668527322,2.009267018104835
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1079,0.11968485540023269,30,350210,Ext,1,BLA,8.566288798149681e-05,4.98021338447854e-05,0.06439210053710226,1.7200646110561437,1.8586884788961209
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1080,0.18360631632344854,62,503389,Ext,1,BLA,0.00012316518636680578,4.98021338447854e-05,0.06439210053710226,2.473090545691587,2.851379513821822
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1081,0.09977474288465202,20,314380,Ext,1,BLA,6.361727845282778e-05,4.98021338447854e-05,0.06439210053710226,1.277400656186721,1.5494873136987128
ens_a3,pf6_sc_cyc_inns_01_cFOS_staple_2.0001.h5,fold_2,1082,0.11799652344231003,15,197036,Ext,1,BLA,7.612822022371546e-05,4.98021338447854e-05,0.06439210053710226,1.528613622480085,1.832468927990962
ens_f27n,ens_f27n,bin_average,1063,,0,409334,Ctrl,0,BLA,0.0,4.503161064292423e-05,0.06676526464129799,0.0,
ens_f27n,ens_f27n,bin_average,1064,,0,260641,Ctrl,0,BLA,0.0,4.503161064292423e-05,0.06676526464129799,0.0,
ens_f27n,ens_f27n,bin_average,1065,0.03982800752093979,12,404056,Ctrl,0,BLA,2.9698853624250105e-05,4.503161064292423e-05,0.06676526464129799,0.6595112455502778,0.5965378514549312
ens_f27n,ens_f27n,bin_average,1066,0.03692751596832149,30,350413,Ctrl,0,BLA,8.561326206504895e-05,4.503161064292423e-05,0.06676526464129799,1.9011814332806076,0.5530947292236118
ens_f27n,ens_f27n,bin_average,1067,0.07586913464825538,22,308418,Ctrl,0,BLA,7.133176403452457e-05,4.503161064292423e-05,0.06676526464129799,1.5840375908413762,1.136356383156252
ens_f27n,ens_f27n,bin_average,1068,0.08772721459821926,76,423011,Ctrl,0,BLA,0.00017966435861005979,4.503161064292423e-05,0.06676526464129799,3.9897386756760445,1.313964904798043
ens_f27n,ens_f27n,bin_average,1069,0.07328286280893745,14,433601,Ctrl,0,BLA,3.228774841386436e-05,4.503161064292423e-05,0.06676526464129799,0.717001856093675,1.0976195960976984
ens_f27n,ens_f27n,bin_average,1070,0.09378044659166909,11,411937,Ctrl,0,BLA,2.6703112369124403e-05,4.503161064292423e-05,0.06676526464129799,0.5929859489340792,1.404629294821378
ens_f27n,ens_f27n,bin_average,1071,0.0596170787155442,3,311541,Ctrl,0,BLA,9.629551166620123e-06,4.503161064292423e-05,0.06676526464129799,0.21383981228158014,0.892935556173438
ens_f27n,ens_f27n,bin_average,1072,0.06708985627849724,5,324940,Ctrl,0,BLA,1.5387456145749983e-05,4.503161064292423e-05,0.06676526464129799,0.34170343734235936,1.0048616842746472
ens_f27n,ens_f27n,bin_average,1073,0.12353222095627844,38,331454,Ext,1,BLA,0.00011464637626940692,4.503161064292423e-05,0.06676526464129799,2.545908854526419,1.8502468554564369
ens_f27n,ens_f27n,bin_average,1074,0.12076307229903208,73,504434,Ext,1,BLA,0.0001447166527236467,4.503161064292423e-05,0.06676526464129799,3.2136681468306727,1.808770967176448
ens_f27n,ens_f27n,bin_average,1075,0.16740520289534322,51,419427,Ext,1,BLA,0.00012159446101467002,4.503161064292423e-05,0.06676526464129799,2.7002023529392907,2.5073697197898004
ens_f27n,ens_f27n,bin_average,1076,0.16713835058879983,44,429324,Ext,1,BLA,0.00010248670002142904,4.503161064292423e-05,0.06676526464129799,2.275883508455691,2.5033728464458984
ens_f27n,ens_f27n,bin_average,1077,0.0949107103910774,33,303620,Ext,1,BLA,0.00010868849219419011,4.503161064292423e-05,0.06676526464129799,2.4136043690737545,1.4215582144546748
ens_f27n,ens_f27n,bin_average,1078,0.08033674677601027,23,230698,Ext,1,BLA,9.969743994312912e-05,4.503161064292423e-05,0.06676526464129799,2.2139434614869695,1.2032715995005219
ens_f27n,ens_f27n,bin_average,1079,0.11428528641040957,32,350210,Ext,1,BLA,9.137374718026327e-05,4.503161064292423e-05,0.06676526464129799,2.029102354450667,1.711747673351059
ens_f27n,ens_f27n,bin_average,1080,0.11173709180651266,134,503389,Ext,1,BLA,0.000266195725373419,4.503161064292423e-05,0.06676526464129799,5.911308113853708,1.6735812013451845
ens_f27n,ens_f27n,bin_average,1081,0.09910433661531153,20,314380,Ext,1,BLA,6.361727845282778e-05,4.503161064292423e-05,0.06676526464129799,1.4127249179976622,1.4843697115222703
ens_f27n,ens_f27n,bin_average,1082,0.11398944261488772,14,197036,Ext,1,BLA,7.105300554213443e-05,4.503161064292423e-05,0.06676526464129799,1.577847306096721,1.7073165698856374
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1063,,0,409334,Ctrl,0,BLA,0.0,5.224302210185118e-05,0.06071378266660232,0.0,
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1064,0.036788048552754436,1,260641,Ctrl,0,BLA,3.836694917530243e-06,5.224302210185118e-05,0.06071378266660232,0.07343937550263374,0.60592582008551
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1065,0.03421910318125584,20,404056,Ctrl,0,BLA,4.9498089373750174e-05,5.224302210185118e-05,0.06071378266660232,0.9474583854902272,0.563613428093638
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1066,0.036667043105402225,31,350413,Ctrl,0,BLA,8.846703746721725e-05,5.224302210185118e-05,0.06071378266660232,1.6933751897955864,0.6039327726745674
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1067,0.07688695190531054,21,308418,Ctrl,0,BLA,6.808941112386437e-05,5.224302210185118e-05,0.06071378266660232,1.303320680628307,1.266383818111284
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1068,0.08979312001571606,68,423011,Ctrl,0,BLA,0.00016075232086163244,5.224302210185118e-05,0.06071378266660232,3.0770103718011432,1.478957760032794
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1069,0.06891660190518645,31,433601,Ctrl,0,BLA,7.149430005927108e-05,5.224302210185118e-05,0.06071378266660232,1.3684947229868953,1.135106377469977
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1070,0.08367270790938826,15,411937,Ctrl,0,BLA,3.6413335048806006e-05,5.224302210185118e-05,0.06071378266660232,0.6969990169752399,1.378150137158482
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1071,0.05311614266238388,6,311541,Ctrl,0,BLA,1.9259102333240246e-05,5.224302210185118e-05,0.06071378266660232,0.3686444918077934,0.8748613630954379
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1072,0.06636432476202317,8,324940,Ctrl,0,BLA,2.4619929833199975e-05,5.224302210185118e-05,0.06071378266660232,0.4712577650121736,1.0930685232783086
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1073,0.12933970794664454,33,331454,Ext,1,BLA,9.956132676027443e-05,5.224302210185118e-05,0.06071378266660232,1.905734445571949,2.1303187227995304
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1074,0.12149387123614815,74,504434,Ext,1,BLA,0.00014669907262397064,5.224302210185118e-05,0.06071378266660232,2.8080127588708637,2.001092106273589
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1075,0.15940830557532712,59,419427,Ext,1,BLA,0.00014066810195814767,5.224302210185118e-05,0.06071378266660232,2.6925720660628327,2.625570316557052
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1076,0.16816842369043702,43,429324,Ext,1,BLA,0.00010015745683912383,5.224302210185118e-05,0.06071378266660232,1.9171451575649727,2.7698558103997657
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1077,0.0953538882728105,33,303620,Ext,1,BLA,0.00010868849219419011,5.224302210185118e-05,0.06071378266660232,2.080440369285965,1.5705476431344663
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1078,0.0826675212065384,22,230698,Ext,1,BLA,9.536276864125393e-05,5.224302210185118e-05,0.06071378266660232,1.82536853353043,1.3615939837003843
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1079,0.12103866578304681,28,350210,Ext,1,BLA,7.995202878273036e-05,5.224302210185118e-05,0.06071378266660232,1.5303867495808083,1.9935945425720978
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1080,0.11237388583871305,133,503389,Ext,1,BLA,0.00026420919010943823,5.224302210185118e-05,0.06071378266660232,5.05731061258947,1.8508793374939578
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1081,0.09824186095158938,20,314380,Ext,1,BLA,6.361727845282778e-05,5.224302210185118e-05,0.06071378266660232,1.2177181926574183,1.6181146460773996
ens_f27n,f27n_sc_cyc_inns_01_cFOS_staple_3.0025.h5,fold_3,1082,0.11279140216675965,14,197036,Ext,1,BLA,7.105300554213443e-05,5.224302210185118e-05,0.06071378266660232,1.3600477668311752,1.8577561339923625
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1063,,0,409334,Ctrl,0,BLA,0.0,4.8057938775352306e-05,0.06862630599438226,0.0,
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1064,,0,260641,Ctrl,0,BLA,0.0,4.8057938775352306e-05,0.06862630599438226,0.0,
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1065,0.043400790879861456,9,404056,Ctrl,0,BLA,2.227414021818758e-05,4.8057938775352306e-05,0.06862630599438226,0.4634851345229026,0.6324220756310888
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1066,0.03724949546610115,29,350413,Ctrl,0,BLA,8.275948666288066e-05,4.8057938775352306e-05,0.06862630599438226,1.7220773252415456,0.5427874184157659
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1067,0.07487250346809145,24,308418,Ctrl,0,BLA,7.781646985584499e-05,4.8057938775352306e-05,0.06862630599438226,1.6192219608002638,1.0910175388752603
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1068,0.08329384280654177,98,423011,Ctrl,0,BLA,0.00023167246241823498,4.8057938775352306e-05,0.06862630599438226,4.820690781208741,1.2137305308748543
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1069,0.07672002330380319,9,433601,Ctrl,0,BLA,2.075640969462709e-05,4.8057938775352306e-05,0.06862630599438226,0.4319038690288674,1.1179389913553484
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1070,0.09392997488906435,11,411937,Ctrl,0,BLA,2.6703112369124403e-05,4.8057938775352306e-05,0.06862630599438226,0.555644146411451,1.3687167555944721
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1071,0.07130124777183601,1,311541,Ctrl,0,BLA,3.209850388873375e-06,4.8057938775352306e-05,0.06862630599438226,0.06679126218620982,1.0389783733612694
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1072,0.06824256936975873,5,324940,Ctrl,0,BLA,1.5387456145749983e-05,4.8057938775352306e-05,0.06862630599438226,0.32018552060001826,0.9944083158919418
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1073,0.11396208482150909,46,331454,Ext,1,BLA,0.0001387824554840189,4.8057938775352306e-05,0.06862630599438226,2.8878153957613533,1.660618084715765
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1074,0.11566691184341053,79,504434,Ext,1,BLA,0.00015661117212559028,4.8057938775352306e-05,0.06862630599438226,3.258799193566582,1.685460264361002
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1075,0.1695040683115019,49,419427,Ext,1,BLA,0.00011682605077880061,4.8057938775352306e-05,0.06862630599438226,2.43094177061788,2.469957632942934
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1076,0.15842252193428216,61,429324,Ext,1,BLA,0.00014208383412061754,4.8057938775352306e-05,0.06862630599438226,2.956511197552416,2.308480977356564
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1077,0.0943658311721407,33,303620,Ext,1,BLA,0.00010868849219419011,4.8057938775352306e-05,0.06862630599438226,2.261613688890329,1.3750679102539116
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1078,0.07810407911654044,24,230698,Ext,1,BLA,0.0001040321112450043,4.8057938775352306e-05,0.06862630599438226,2.1647227054681695,1.1381069982541976
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1079,0.09941424198300614,51,350210,Ext,1,BLA,0.00014562690956854458,4.8057938775352306e-05,0.06862630599438226,3.0302362789482125,1.4486316951278737
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1080,0.10937308360236293,139,503389,Ext,1,BLA,0.00027612840169332264,4.8057938775352306e-05,0.06862630599438226,5.745739595368203,1.5937486655819155
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1081,0.10205826339335401,18,314380,Ext,1,BLA,5.725555060754501e-05,4.8057938775352306e-05,0.06862630599438226,1.191385899324295,1.4871595070512538
ens_f27n,f27o_sc_cyc_inns_01_cFOS_staple_4.0018.h5,fold_4,1082,0.11219325240492652,16,197036,Ext,1,BLA,8.12034349052965e-05,4.8057938775352306e-05,0.06862630599438226,1.6896986632090778,1.6348432394730767
ens_fs36,ens_fs36,bin_average,1063,0.03719887955182073,1,409334,Ctrl,0,BLA,2.4429927638554337e-06,4.823010588654376e-05,0.058030497061433636,0.050652859224533255,0.6410229351032504
ens_fs36,ens_fs36,bin_average,1064,0.03655913978494625,1,260641,Ctrl,0,BLA,3.836694917530243e-06,4.823010588654376e-05,0.058030497061433636,0.07954979254152299,0.6299987357723843
ens_fs36,ens_fs36,bin_average,1065,0.031197771237198264,21,404056,Ctrl,0,BLA,5.1972993842437685e-05,4.823010588654376e-05,0.058030497061433636,1.0776048048639717,0.5376099261078349
ens_fs36,ens_fs36,bin_average,1066,0.035308096797533446,32,350413,Ctrl,0,BLA,9.132081286938556e-05,4.823010588654376e-05,0.058030497061433636,1.8934400244570921,0.6084403647301994
ens_fs36,ens_fs36,bin_average,1067,0.07660967741545177,17,308418,Ctrl,0,BLA,5.511999948122353e-05,4.823010588654376e-05,0.058030497061433636,1.1428546230208891,1.3201623507437719
ens_fs36,ens_fs36,bin_average,1068,0.09646167942574221,53,423011,Ctrl,0,BLA,0.00012529225008333118,4.823010588654376e-05,0.058030497061433636,2.5978016796825614,1.6622583694849906
ens_fs36,ens_fs36,bin_average,1069,0.06772773209205626,32,433601,Ctrl,0,BLA,7.380056780311853e-05,4.823010588654376e-05,0.058030497061433636,1.5301763586571133,1.16710584126751
ens_fs36,ens_fs36,bin_average,1070,0.08312899378879705,13,411937,Ctrl,0,BLA,3.15582237089652e-05,4.823010588654376e-05,0.058030497061433636,0.6543262372925864,1.432505285984248
ens_fs36,ens_fs36,bin_average,1071,0.052663466106190555,6,311541,Ctrl,0,BLA,1.9259102333240246e-05,4.823010588654376e-05,0.058030497061433636,0.39931702365624605,0.9075136139268063
ens_fs36,ens_fs36,bin_average,1072,0.06344953441459983,9,324940,Ctrl,0,BLA,2.769742106234997e-05,4.823010588654376e-05,0.058030497061433636,0.5742765966034832,1.0933825768790049
ens_fs36,ens_fs36,bin_average,1073,0.1427244776669983,28,331454,Ext,1,BLA,8.447627725114193e-05,4.823010588654376e-05,0.058030497061433636,1.7515258508837503,2.459473637041294
ens_fs36,ens_fs36,bin_average,1074,0.12308321287030889,71,504434,Ext,1,BLA,0.00014075181292299885,4.823010588654376e-05,0.058030497061433636,2.9183392890345847,2.121009109055323
ens_fs36,ens_fs36,bin_average,1075,0.15138414060583394,63,419427,Ext,1,BLA,0.0001502049224298865,4.823010588654376e-05,0.058030497061433636,3.1143394705213323,2.608699705700815
ens_fs36,ens_fs36,bin_average,1076,0.16594434246949027,41,429324,Ext,1,BLA,9.549897047451343e-05,4.823010588654376e-05,0.058030497061433636,1.980069683014271,2.859605739613333
ens_fs36,ens_fs36,bin_average,1077,0.09376494149883627,32,303620,Ext,1,BLA,0.00010539490152163889,4.823010588654376e-05,0.058030497061433636,2.18525129863014,1.615787322992815
ens_fs36,ens_fs36,bin_average,1078,0.08182889688788988,21,230698,Ext,1,BLA,9.102809733937875e-05,4.823010588654376e-05,0.058030497061433636,1.8873708789591455,1.4101016022878834
ens_fs36,ens_fs36,bin_average,1079,0.12062182849106469,27,350210,Ext,1,BLA,7.709659918334714e-05,4.823010588654376e-05,0.058030497061433636,1.5985160672196899,2.078593749823806
ens_fs36,ens_fs36,bin_average,1080,0.11864919566326516,114,503389,Ext,1,BLA,0.0002264650200938042,4.823010588654376e-05,0.058030497061433636,4.695511567537075,2.0446007129261345
ens_fs36,ens_fs36,bin_average,1081,0.09395170787982814,21,314380,Ext,1,BLA,6.679814237546918e-05,4.823010588654376e-05,0.058030497061433636,1.384988507647169,1.6190057407291674
ens_fs36,ens_fs36,bin_average,1082,0.10984963613978531,14,197036,Ext,1,BLA,7.105300554213443e-05,4.823010588654376e-05,0.058030497061433636,1.4732085745214647,1.892963901782431
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1063,0.0366291197329996,1,409334,Ctrl,0,BLA,2.4429927638554337e-06,3.611011778114745e-05,0.06211447651345009,0.06765396830499631,0.5897034280739376
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1064,0.03522408963585435,1,260641,Ctrl,0,BLA,3.836694917530243e-06,3.611011778114745e-05,0.06211447651345009,0.10624985885627113,0.567083417795963
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1065,0.03978603962601016,12,404056,Ctrl,0,BLA,2.9698853624250105e-05,3.611011778114745e-05,0.06211447651345009,0.8224524163628021,0.6405276492573355
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1066,0.037774948750692254,26,350413,Ctrl,0,BLA,7.419816045637576e-05,3.611011778114745e-05,0.06211447651345009,2.054774811482712,0.6081504807098
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1067,0.07660557389134139,16,308418,Ctrl,0,BLA,5.187764657056332e-05,3.611011778114745e-05,0.06211447651345009,1.4366512700118597,1.2332966192631993
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1068,0.10517282024150561,46,423011,Ctrl,0,BLA,0.00010874421705345724,3.611011778114745e-05,0.06211447651345009,3.0114611564693083,1.6932094761956464
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1069,0.0754641723834066,10,433601,Ctrl,0,BLA,2.3062677438474543e-05,3.611011778114745e-05,0.06211447651345009,0.6386763282870049,1.2149208464642827
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1070,0.0981253738870592,11,411937,Ctrl,0,BLA,2.6703112369124403e-05,3.611011778114745e-05,0.06211447651345009,0.7394911456939556,1.5797504767799406
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1071,0.0539886000166657,4,311541,Ctrl,0,BLA,1.28394015554935e-05,3.611011778114745e-05,0.06211447651345009,0.35556243912881275,0.8691790231054296
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1072,0.06237402696896609,9,324940,Ctrl,0,BLA,2.769742106234997e-05,3.611011778114745e-05,0.06211447651345009,0.7670266054022781,1.004178582354466
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1073,0.16501604329607564,25,331454,Ext,1,BLA,7.542524754566244e-05,3.611011778114745e-05,0.06211447651345009,2.088756619482444,2.656643870456568
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1074,0.13914154442754936,66,504434,Ext,1,BLA,0.0001308397134213792,3.611011778114745e-05,0.06211447651345009,3.623353272187017,2.240082380754188
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1075,0.14115892865355453,90,419427,Ext,1,BLA,0.00021457846061412355,3.611011778114745e-05,0.06211447651345009,5.942336214869721,2.272560867883808
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1076,0.18390114353046932,32,429324,Ext,1,BLA,7.453578183376657e-05,3.611011778114745e-05,0.06211447651345009,2.0641245837387046,2.9606808887884277
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1077,0.10244309146846763,29,303620,Ext,1,BLA,9.551412950398525e-05,3.611011778114745e-05,0.06211447651345009,2.6450794229713575,1.6492627358178715
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1078,0.08596457941757987,21,230698,Ext,1,BLA,9.102809733937875e-05,3.611011778114745e-05,0.06211447651345009,2.5208474226274378,1.3839701184467899
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1079,0.13307185859157325,25,350210,Ext,1,BLA,7.138573998458069e-05,3.611011778114745e-05,0.06211447651345009,1.976890256000497,2.1423646476801306
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1080,0.1286188292209639,108,503389,Ext,1,BLA,0.00021454580850991975,3.611011778114745e-05,0.06211447651345009,5.94143197787992,2.0706739626649378
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1081,0.09607372965988155,21,314380,Ext,1,BLA,6.679814237546918e-05,3.611011778114745e-05,0.06211447651345009,1.8498455967469452,1.5467204273882598
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_1.0023.h5,fold_1,1082,0.10710936338071672,17,197036,Ext,1,BLA,8.627864958687752e-05,3.611011778114745e-05,0.06211447651345009,2.3893206361105337,1.7243864778852893
ens_fs36,fs36_sc_cyc_inns_01_cFOS_staple_2.0019.h5,fold_2,1063,0.035728609625668456,4,409334,Ctrl,0,BLA,9.771971055421735e-06,5.364084182426725e-05,0.058467644982298644,0.18217408085122316,0.611083440020296
